GeneID	GSM3902321	GSM3902322
105371389	0	0
105376778	0	0
100506542	0	6
101928582	2	0
101154687	0	0
146513	0	0
732275	0	0
400550	219	1539
2294	237	1165
64779	1093	1184
146512	12	4
103752587	34	0
2303	316	199
2300	815	65
101928614	9	0
102724344	39	0
105371392	0	5
107984819	1	0
105371393	2	6
440390	2	0
105371394	5	0
101928708	5	3
101928682	8	2
100506581	149	144
101928659	7	2
79791	1777	4508
100189226	6	4
81631	2060	552
23174	3020	5277
101928737	5	4
57338	27	216
54758	1205	2873
100129215	21	54
105371399	1	2
102724467	3	0
8140	4451	3484
102465464	8	71
113218509	5	80
107987237	78	326
763	0	4
54971	1536	2329
105369246	18	168
400553	1	13
105371401	13	5
101928880	1	0
107984862	92	54
84627	803	2466
112268182	33	112
161882	740	3102
100847057	9	19
107984890	44	61
100128882	65	98
107984905	0	0
400555	13	43
124245	2276	3644
27189	6	41
1535	4274	9566
4597	1185	5137
197187	147	409
333929	79	403
115992	2612	5676
348180	706	1591
9780	12048	35406
100616167	23	88
100289580	875	3097
339059	99	813
107984842	6	16
81620	1132	181
353	2681	2442
2588	2458	2311
107987238	154	144
107983950	207	251
51693	1003	545
390748	7	72
863	385	2355
101927793	107	208
102724632	79	142
105371409	23	64
107984871	85	256
100129697	21	134
105371411	0	5
105371412	0	0
197322	1954	3203
283860	36	278
400558	1	0
1013	19	18
146429	1612	7718
197320	448	482
105371413	20	42
29123	6723	14467
105371414	421	456
100287036	149	272
101927817	281	152
101930112	57	44
101927863	26	0
6687	5065	8044
6137	56042	59923
606500	136	230
27132	728	263
1800	78	117
5119	4530	6941
124045	316	165
105371416	35	43
8558	2645	5063
124044	514	6943
9605	1673	2420
100128881	896	385
92822	3501	7845
2175	2399	1063
84501	773	1761
107984817	171	79
105371419	110	102
112268179	67	165
22980	4237	8681
4157	267	1161
10381	889	132
54849	2314	6743
109623464	26	72
92806	365	408
172	750	393
79007	243	587
2622	656	1091
750	91	231
100130015	300	466
11105	1	0
105376786	35	16
100996541	188	189
105376781	740	165
101927999	241	117
105371423	17	0
107987240	2	0
102723655	0	0
102723930	0	0
105379545	0	0
107987382	0	0
105379535	0	0
105379533	0	0
102723713	0	0
105379537	0	0
112268315	0	0
102723753	0	0
107987384	0	0
653562	6	0
105379539	1	0
105379540	0	0
112268316	0	0
102724014	0	0
102723841	0	0
105379544	0	0
102723869	0	0
102724052	0	0
105379547	0	0
107987386	0	0
102723890	0	0
105377826	267	64
101929823	189	84
101929828	11	2
653486	1	4
8447	266	1928
100506371	1	4
9501	352	3353
100506388	15	57
105371425	25	95
105371430	30	29
400566	74	62
359845	467	1291
55275	2292	2645
79850	1001	598
50628	1296	2392
100131454	26	133
51031	1397	763
55178	317	591
64359	1380	6118
101927727	63	61
29928	518	821
29	5910	23052
112268190	235	350
105371481	216	376
100422835	26	161
105379599	53	336
105371480	204	529
105371479	115	801
107984980	0	22
727857	0	0
286753	166	2
7531	13574	1943
1398	4668	1373
4641	10176	26070
105371483	75	165
51763	1083	3634
100306951	73	7
5306	2658	1094
124935	3401	9817
8578	1241	12345
83547	546	5265
10594	17781	5165
727910	685	4257
84981	506	2790
407004	22	657
124997	4046	11501
5345	352	466
5176	5285	2670
114826	1084	630
6117	3879	500
146760	328	605
105371486	40	16
105371485	34	12
1801	1703	2722
124641	627	1457
406921	8	169
406994	10	281
3090	1212	11475
23293	2784	4145
107984988	147	82
101927839	57	32
63826	839	232
55720	2714	592
692208	7	0
692207	13	0
9905	5433	6787
101927864	1066	1050
4335	2242	4917
284009	49	28
79066	2164	928
5048	10320	7504
105371490	115	221
23277	7557	9678
102465465	6	27
105371592	74	0
101928991	149	54
100302208	0	0
23108	3049	2447
101927911	130	153
8386	1	0
4991	0	0
8389	0	0
8390	6	0
100288728	44	0
26189	1	0
8383	0	0
653166	0	0
4995	0	0
4994	1	0
390756	0	0
8387	0	0
8392	0	0
8388	0	0
84690	10	8
443	68	185
162514	121	27
7442	829	676
23729	1237	1306
1497	1656	1590
105371493	104	69
105371492	482	588
100533970	2985	2422
30851	2603	2076
83460	344	268
5026	69	134
3682	1063	753
83903	438	203
55421	2915	1025
84254	1629	1000
5023	446	714
489	1807	8972
105371496	1	5
23140	6784	8197
124936	705	731
51479	6245	3325
7326	2885	1588
201305	42	189
107985053	11	56
124976	961	3991
10514	4142	5128
124975	267	338
342527	49	1014
400568	6	63
105371498	75	10
246	4164	146
105371499	23	5
27043	2917	4291
101559451	13	19
409	3286	2830
400569	408	262
58191	2752	10933
84225	333	1964
9032	0	0
284013	61	771
388323	169	1407
5694	1974	573
5338	2438	2104
50488	10360	12532
1145	230	505
100130311	168	717
2811	275	205
8402	2228	1651
26001	2012	2129
5216	15258	10111
2027	450	572
9552	683	846
23125	2052	4407
102465521	8	4
102465522	8	9
101927979	205	216
388324	121	305
10749	5152	30393
102724009	278	810
105371502	8	47
105371501	61	35
55065	807	105
124961	396	39
7775	186	82
101928000	10	16
9098	40	37
84622	607	72
100130950	182	115
388325	282	232
9135	3729	631
105371505	97	19
4927	2217	559
84268	1924	824
708	5654	2994
56919	2953	640
105371506	1	0
51009	2231	65
79003	1274	109
728392	502	1031
22861	5444	4574
105371507	52	8
339166	0	0
23302	164	671
105371508	0	0
105371509	0	0
23746	3	5
107985017	78	7
54478	333	18
83394	2885	2400
9851	1552	351
84817	1937	207
51003	388	14
388327	232	84
100616401	16	0
100616466	10	0
100652883	73	29
284111	21	7
54739	1020	2744
162517	5	9
83659	50	0
245	791	435
100506713	55	42
239	494	416
100529209	673	736
440400	439	356
124944	287	439
100506755	239	343
406971	0	6
574456	2	2
255877	272	302
201232	428	180
162515	89	681
10462	247	1613
433	23	56
105371512	10	5
432	44	377
1742	777	1958
37	11180	14940
442898	57	26
1856	1915	1704
79142	1046	790
11337	4363	1989
23399	3893	4159
23587	1518	1992
1366	3744	3047
6517	18	28
51087	7	14
1984	13135	5533
2874	1061	1824
84461	2384	3765
9744	1861	3445
147040	835	520
339168	14	7
8711	642	615
100529211	472	1568
57048	388	1559
254863	196	44
57555	1014	1887
374768	0	0
201243	0	0
107983988	0	0
284114	361	945
2256	340	38
1140	109	180
57659	2916	16304
643664	11	7
5430	9501	15983
407977	802	6037
8742	280	4901
8741	895	4158
26168	752	1266
100533955	6085	3508
1973	5393	2259
652965	43	53
652966	70	251
26781	63	103
968	3852	5777
100996842	464	636
9526	1023	1601
6665	278	126
9513	906	1978
6462	9	23
112483	450	1570
482	11	197
7157	571	982
55135	392	545
1949	25	80
146754	558	75
118432	0	0
105371516	23	13
23135	3044	21722
107987244	164	1105
92162	17	710
84316	913	570
124637	689	213
1107	6465	8392
677763	248	54
284023	171	685
9196	125	230
58485	998	1347
116840	1485	3728
105371517	6	5
3000	224	180
247	834	3919
242	15	91
107985075	8	56
100422983	0	0
59344	34	17
7206	0	0
7228	0	0
7208	0	0
84667	5	20
7230	0	0
7196	0	0
105376799	2	6
100189037	0	3
100189438	0	7
5187	4046	28533
102465532	59	189
6844	802	4495
84314	304	115
727676	62	56
105371520	11	5
100189112	0	0
100189331	0	0
100616406	0	0
100189187	0	0
100189387	3	0
54785	250	1402
9212	411	25
284029	58	38
100189123	1	0
100189206	2	14
100189383	8	1
100189124	3	1
80169	1589	1968
100189222	4	0
100189184	12	22
100189393	22	14
5198	1387	2707
399512	335	798
29098	154	415
22899	247	2189
146852	0	4
100128288	76	7
124751	346	134
6154	7113	735
643904	8	31
81565	1449	2688
4628	2117	27467
107987245	253	2855
112268195	48	271
102724262	85	939
105371525	1	9
105371526	0	0
146849	1	0
105371529	10	0
388333	9	11
105371530	1	0
162387	23	74
146850	311	737
107985071	2	2
107985063	45	18
23533	1841	5725
101928235	65	136
9423	211	811
101928266	20	7
105371532	27	61
105371531	49	148
9482	181	67
146845	72	5
124739	660	1308
107985011	2	0
201140	0	0
644070	0	0
9340	2	53
5957	2	24
8522	2059	7967
8735	35	10
107985004	7	0
100128560	6	3
4626	1	0
4622	6	4
4619	8	61
4620	2	221
4621	142	194
6341	1267	1265
56985	117	16
388335	135	161
100506898	18	0
101101775	29	73
100289255	13	18
644139	3	21
105371536	0	0
388336	25	166
1770	280	217
101928350	10	1
7566	564	640
6416	2296	180
100126313	5	5
284034	1	0
105371540	0	0
93649	8	42
101928418	0	0
100128006	9	157
9912	663	6193
100616494	3	0
60528	7699	3944
105371541	0	0
105371543	0	0
9955	112	688
100302287	0	0
105371544	0	0
107985014	44	2
100506974	31	7
94158	42	1
100874058	772	126
1352	1662	179
146822	51	15
9953	284	610
84815	51	112
107985080	0	3
107984996	0	0
105371545	0	0
107984977	1	0
94150	0	0
101928475	0	0
94151	0	0
107984976	0	0
105371547	0	5
5376	1159	2458
100616125	11	8
64518	14	0
100533496	607	291
284040	405	262
94145	38	8
201158	1291	166
374286	212	66
10626	3573	2328
57335	1030	99
353149	13	13
105371560	2	3
105371559	1	0
644694	0	0
4213	135	491
101928567	0	0
105371557	0	0
136	794	252
125150	317	315
54902	1517	4868
9611	5724	2005
109623477	10	0
9487	805	423
100302124	1	1
201161	91	502
7314	6292	5263
51393	747	6077
125144	4109	2704
692087	230	49
26800	146	28
692106	51	8
388341	1840	1607
105371554	18	9
57336	135	187
57547	221	36
9720	630	82
162632	384	121
100129396	25	0
105371553	12	16
105371552	3	98
400578	109	7883
105371551	7	524
147228	0	5
96597	42	16
23495	25	30
284191	0	1
105371562	0	0
23164	6909	41667
201164	151	464
201163	2746	8991
8533	839	164
56953	73	235
55090	384	185
51655	245	5765
10400	413	668
105371564	2	0
10743	4998	10144
100861516	91	104
140771	176	142
6720	5418	16344
102465466	16	143
693120	6	21
146691	2484	11761
83450	234	324
107984989	19	23
91647	479	577
79018	420	420
1819	585	1616
105371566	52	165
51168	124	306
105371567	4	2
54890	4062	8178
3996	1402	3535
2314	5836	15134
125170	360	3214
7156	1539	2611
140775	2029	2318
6470	672	633
102466733	6	6
645027	71	135
400579	0	0
339240	5	0
339241	61	2
105371570	0	5
729252	100	631
105371569	16	180
654346	5	1
220594	121	44
80039	22	16
284047	477	165
107985051	6	0
254272	1	5
729288	217	85
2310	444	824
147166	250	191
10517	23	6
51030	1392	117
101929141	45	0
5636	788	470
125206	240	793
644815	1033	2262
10750	110	653
112268188	0	0
26851	78	327
780852	19	81
102724624	10	33
780854	294	1156
400581	101	270
79999	13	24
780851	856	1539
780853	53	158
388436	24	47
22905	1255	3353
100874309	108	60
100874018	92	52
27077	576	781
100302256	8	45
105371573	24	60
5598	510	1753
4239	1193	25293
7732	38	292
105371574	3	0
107984995	0	0
112268205	1	0
100189203	0	0
55244	226	734
677882	4	0
105371578	21	30
224	1214	7191
146802	26	116
218	73	149
9706	453	2509
100189277	6	0
11216	763	287
92521	624	1038
100131943	1	6
105371579	2	0
348254	47	12
347716	123	87
100996259	4	5
339256	1	0
284194	9	6
644945	19	645
100996294	1	0
105371580	2	2
256223	0	0
105371582	2	0
105371583	1	0
100287072	3	0
339184	2	0
440416	8	0
339260	9	10
23326	3015	13015
101060544	0	6
25979	172	697
8834	118	329
107984969	33	62
256302	339	2463
5606	832	7001
3768	47	859
105371589	1	3
339263	108	371
101930665	0	0
100134444	1	4
23666	0	0
105371595	0	0
105371597	0	0
284123	0	0
105377824	0	0
107987246	0	0
105377822	0	0
284124	0	0
100462977	0	0
105371703	587	0
105371704	0	0
100616277	2	3
26118	12686	4955
105371705	0	0
440419	0	6
8844	2817	6388
3965	1503	4708
4843	17	204
201229	270	414
105371708	2	0
105371709	180	567
51701	908	132
102724517	241	13
105371711	47	0
105371710	4	1
23615	16	51
105371712	0	0
23614	0	0
101926984	4	0
284085	1	2
27346	888	187
90410	361	230
7126	2609	2297
26073	3838	2778
147007	893	315
100616388	4	2
645832	23	45
7448	82	204
23098	862	3074
113235	902	1267
9058	5	47
8456	317	6
9094	732	366
94005	2270	1386
230	1896	253
10615	1969	141
100506436	600	641
124923	685	288
9703	9507	6918
6388	1473	1363
6830	6167	5368
147011	96	224
83871	2116	3190
6147	8514	956
26808	32	1
26773	98	88
26809	11	0
26772	10	0
116238	605	161
284086	361	296
9618	3209	3494
55731	1051	589
26284	1969	923
574411	0	0
100616273	0	0
406936	0	0
100616385	0	0
2319	5151	6796
147015	887	549
57649	2296	2388
101927018	78	6
105371716	34	18
124925	105	145
51268	28	62
399687	4541	8938
9220	593	1355
1411	46	15
57532	8561	500
100616122	166	540
57551	11251	1698
116236	1554	4719
90313	1942	7209
28964	3027	4789
124930	293	1145
84940	437	1101
85464	4215	1997
107984990	49	10
374786	126	39
84081	711	159
494335	7	2
100423003	3	2
6532	66	3670
105371720	0	31
642	1197	484
105371721	1	0
388364	0	0
1362	22059	7380
9527	2306	2287
26083	7	0
101927093	0	0
107133515	850	223
6459	63	120
105371723	14	3
440423	765	190
51379	1084	218
79915	1756	76
79736	439	50
55803	779	520
84282	1167	902
503645	68	0
107984974	567	219
646030	15	0
105371722	3	20
100616266	0	0
4763	14103	1102
101927057	161	29
4974	310	14
2124	589	100
2123	530	26
84440	1048	2315
105371725	0	0
100616248	8	2
100189245	0	8
406968	2	87
100616449	2	3
100126356	2	0
55352	548	349
55813	1781	635
23512	2848	97
114659	831	537
6458	161	177
107985082	38	10
102724625	16	3
105371730	97	304
55288	1923	396
503640	99	84
105371731	0	3
162494	8	26
105371732	2	2
64149	682	185
693217	49	13
7756	7420	538
5717	5949	831
8851	370	139
4642	8661	9273
105371734	84	28
107985012	197	160
102724715	19	31
26022	588	3175
102724731	3	18
124912	2	14
40	1	25
105371737	0	0
100506677	0	0
112268206	0	0
147004	16	6
107985038	4	0
107987247	0	0
107985035	3	0
107985036	4	0
107985039	0	0
105371735	0	0
101927239	0	0
6347	125	272
6354	7	0
6356	10	0
6355	4	3
6357	16	3
6346	0	0
105371738	0	0
105371739	0	0
400591	0	0
124842	40	132
105371740	0	0
105371742	22	9
105371741	4	0
10693	112	225
91603	435	201
3980	2506	1370
117584	1918	1624
100529207	1148	693
5892	786	701
54752	24	12
54475	883	910
146862	5	26
146861	0	0
105371932	113	91
162394	3871	867
91607	1199	1512
105371933	43	49
55106	564	226
146857	508	467
100506736	514	391
107985032	15	14
342618	34	22
107985033	1	3
105371743	229	79
692076	12	0
5193	301	73
163	10471	3328
91608	30	244
246176	57	108
79148	1535	6897
107985067	18	61
146853	22	148
8148	2090	1305
256957	28	35
105371744	17	1
6352	337	675
105371745	5	1
100533789	17	6
201299	34	0
57151	0	0
6360	25	9
6358	57	60
348249	55	64
6359	3	4
107985068	7	0
6368	18	104
105371746	0	0
6362	2946	718
102724850	309	64
6348	197	213
101927369	24	10
6351	158	156
107985055	2	0
107985056	3	0
414059	95	20
414062	197	26
9560	125	27
105371747	0	0
102724862	306	425
102724956	19	9
101060321	117	90
102723414	0	0
729877	194	229
84218	115	58
100510707	12	8
105371749	3	0
9326	1075	180
80179	4864	968
284098	611	111
79893	2221	384
79154	152	70
107985031	10	13
79922	455	481
105371750	48	23
105371751	14	44
102723471	0	0
3975	0	0
26574	1331	1007
100422969	11	0
105371753	165	32
31	8771	2657
106635523	5	0
284099	88	0
6871	944	657
11072	449	245
11276	3468	1080
11056	1505	185
102465136	22	0
105371755	36	30
105371756	42	22
6928	99	786
107985009	7	11
105371754	45	42
105371757	0	0
284100	2	0
101060351	216	192
102723608	0	0
101060376	348	257
101060389	187	187
102723819	0	0
414060	231	226
101929950	215	12
102723859	609	343
102723933	0	0
729873	127	143
440434	786	295
105371760	0	0
84311	1239	90
440435	31	34
30837	1592	3116
57636	8093	18101
101929494	384	82
80725	255	372
105371761	5	0
100170841	111	1265
105371764	2	18
105371763	88	102
100616203	4	23
4302	6578	19283
105371762	37	33
100616153	3	6
284106	745	806
7703	729	596
100287808	48	33
100189176	0	0
5691	3291	840
8396	3354	3407
54883	871	899
100616416	0	0
388381	0	0
9349	10966	1229
109617002	41	1
619505	36	7
100189435	0	0
100189052	0	0
100189090	1	0
3927	8830	11744
102465467	7	12
100505576	50	53
494188	1	0
105371767	0	0
105371766	0	0
342666	0	0
100131347	67	9
57125	447	535
100189105	0	0
100189414	1	0
390790	1	3
105371768	38	33
782	510	479
6143	18996	10981
342667	7	58
101929578	0	2
84961	2174	1377
113839521	8	0
5469	3339	395
51755	5610	2264
105371770	8	0
105371771	6	2
4761	5	14
84152	181	1872
10948	2431	6966
8557	16	157
5409	6	764
93210	1041	4704
2064	8239	13766
100616132	10	18
84299	971	1189
2886	1506	1876
22806	957	1223
124626	0	2
55876	530	291
94103	1740	2709
100505591	10	39
112268187	3	8
284110	18	10
5709	5220	2899
1440	20	7836
9862	3134	5140
102466757	16	9
101340251	33	18
7067	2075	8674
9572	616	1278
339287	4617	7919
22794	2770	1203
102466986	0	0
51195	5549	1079
102465523	14	5
147179	3012	1560
990	1296	37
5914	1803	10334
105371934	119	622
101929693	134	1039
125111	924	1516
7153	11074	31
3487	18879	60985
107985064	125	357
84951	6633	257
105371773	21	21
101059954	20	15
107985090	4	0
1236	207	154
6605	2185	227
125113	6	13
105371775	0	0
192666	1	0
147183	0	0
353288	0	0
342574	3	8
162605	0	0
105371776	0	0
3858	12236	18
147184	807	42
105371777	18	0
3859	58	0
54474	106	0
25984	672	2
107985072	74	1
390792	23	0
125115	24	0
85293	4	0
83897	2	0
83896	0	0
83895	4	0
728255	0	0
81850	0	0
81851	2	0
81872	0	0
728279	0	0
730755	1	0
85294	0	0
100132476	0	0
728224	0	0
100132386	0	0
653240	0	0
83755	0	0
81871	0	0
85289	0	0
84616	0	0
85290	0	0
85291	0	0
85285	41	0
728318	0	0
83899	0	0
83900	0	0
83901	0	0
85280	0	0
81870	0	0
100507608	0	0
100505724	0	0
100533177	0	0
100505753	0	0
83902	0	0
3883	15	0
105371778	0	0
3884	0	0
3885	8	0
3881	57	10
100505782	13	0
8688	17	0
8687	12	0
3882	12	0
3886	2	0
8689	7	3
3860	40980	65
3866	3003	304
102466658	452	18
3880	48666	18831
147093	2	0
3857	16	0
3861	33599	3
3868	8989	20
3872	58675	118
284116	223	7
10209	15596	2397
2520	13	1
9001	1884	108
3728	35159	11205
10609	1051	1469
60681	1859	4394
115024	1616	1386
317719	31	25
55175	2112	798
47	6934	4639
83538	46	95
1267	3475	4839
7266	1748	666
28511	1252	639
201181	70	27
110806298	247	557
79132	751	2352
2648	3718	3216
94086	11	44
5878	3041	848
105371781	36	105
23415	107	40
3060	0	12
84514	641	2945
6777	3644	6844
6776	1127	5403
6774	13644	9584
284119	8528	65376
102725238	277	681
535	2679	3307
100847030	6	7
100847046	97	87
4669	1682	5419
108783654	507	550
3292	417	481
80347	3099	1907
6945	1863	747
29893	342	64
162427	4971	3346
7283	1542	318
27175	1973	1183
79990	2501	5070
2826	24	136
8506	457	1001
2145	2133	1512
102466195	2	1
100190938	16	172
10266	69	229
84313	2086	403
65266	88	282
28958	1098	663
124817	444	91
8678	2307	1645
102465468	5	14
107985007	7	0
10197	4009	1112
314	147	436
8639	1051	31768
90586	49	1852
388387	17	33
2538	2	0
100885850	341	228
80755	324	222
100885848	44	9
146923	1009	1295
6155	2183	396
3430	687	3608
10493	5319	22574
8153	60	102
672	1865	67
10230	432	109
101929767	109	20
4077	5302	2158
113277	698	681
100874261	186	299
6066	1	1
105371785	20	6
100130581	155	73
379	1313	726
106660605	112	0
100313779	31	0
1659	3307	1950
2118	391	323
4222	417	44
105371786	8	0
107985085	3	0
50964	1	9
1845	2989	2705
284067	4	0
4356	678	2159
107984979	0	0
146894	2	500
107985077	0	30
4355	52	284
105371787	0	0
23591	0	8
107985086	0	0
102724183	0	2
107546764	0	0
5539	1	0
5697	3	0
162417	149	647
84336	1403	1635
124801	1487	174
92579	731	993
10014	2888	8336
105371789	62	75
78995	554	61
92591	181	247
339201	229	259
79089	1634	992
56970	3670	3529
101926967	179	197
7343	4600	6980
102465469	4	0
6521	14	146
105371790	0	0
101926996	6	0
10900	18	43
51629	3667	5693
2896	19327	103537
284069	588	445
3674	87	109
23131	3799	786
105371791	3	0
2535	434	858
101927017	0	0
284071	23	0
124808	545	81
105371792	73	20
80174	566	236
107985044	40	25
4185	66	90
10052	325	269
51751	108	181
9343	5335	2738
388389	99	174
2670	38	24
100528020	10	9
105371793	16	0
146909	1596	69
102466734	4	0
10882	174	16
107987243	53	6
79877	1588	879
4836	5415	4050
113026	1763	2848
102465470	15	19
79777	501	1474
10614	4175	4801
124790	450	329
112268203	74	106
105371795	227	180
339192	77	286
752	2652	6577
107985040	330	1175
100133991	184	226
124783	30	98
9020	1147	4205
105371796	4	4
201176	3946	8484
9842	2952	6167
100423004	95	15
105369225	254	72
55073	3694	488
105376839	11	6
644172	13	5
147081	520	205
104909134	51	0
105371802	0	0
107985028	0	0
1394	1	0
100128977	1	0
162540	0	0
4137	259	239
100130148	14	2
105371800	14	0
246744	1	0
284058	4910	4703
107985027	442	51
644246	59	89
100506084	576	180
9884	975	175
107987254	257	71
728806	350	42
51326	2096	496
474170	1610	359
644297	234	85
4905	3043	390
7473	158	197
101929777	0	0
7484	11	77
105371798	0	0
112268191	0	0
9570	2500	1601
100847067	0	0
388394	6	40
101927060	745	1201
996	4815	177
4635	4	19
3690	254	283
107985029	2	10
102724508	18	9
124989	760	46
653479	229	24
9520	6263	1339
112268184	852	323
3837	11228	3434
9755	301	1848
30009	91	904
114881	905	1724
124995	793	333
90506	102	90
90507	904	3570
80320	98	457
102724532	26	1
6668	774	1248
100506325	129	24
55163	2204	2059
79170	307	303
80279	4548	7832
51226	418	258
113218499	7	4
406943	7	2
4779	12010	13169
10951	1540	918
29916	1115	1102
8631	184	124
100302211	6	4
105371807	56	17
101927166	0	0
105371808	0	0
3211	5	10
3212	98	389
100874362	40	93
3213	651	581
3214	90	530
406902	3	0
404266	22	192
3215	26	132
3216	27	280
3217	122	69
3218	12	6
3219	0	0
406972	1	0
101060400	3	14
105371809	3	1
360205	0	0
84366	0	0
100422978	0	0
10481	0	0
105371811	1	0
105371812	0	0
284076	11	33
105371813	0	0
10241	1930	859
105371814	30	7
516	1024	416
65264	5242	2343
11267	1323	610
2695	0	0
10642	0	0
124872	4	27
7229	0	0
2793	45	100
51225	597	1026
162466	253	437
105371816	169	183
124871	2	0
102465137	0	0
22834	4839	1256
102724596	37	32
5245	3858	3170
101927207	0	0
4804	979	178
100288866	94	50
102465141	0	0
11248	47	1224
8405	1790	1764
107984999	51	6
10237	1308	312
81558	244	800
11143	3028	1347
255061	149	163
729220	111	39
1748	34	15
1747	9	4
284080	83	84
3675	14273	40345
5164	615	1035
201191	368	1492
84687	4491	19080
105371818	11	32
6442	45	1154
373861	8	33
1277	142353	120208
101927230	3	0
105371819	0	0
105371822	76	51
162461	271	124
103752589	60	12
64132	1685	2243
51264	1127	772
146956	501	36
55379	4187	2790
80221	1087	2495
1101	289	643
55316	1069	2289
84073	102	39
55040	1398	20
105371824	130	3
64847	3117	3876
253962	1	7
8913	73	123
101927253	0	0
8714	3911	2226
91369	2380	1234
51747	5130	929
55018	0	4
102466918	0	0
124857	1	23
10140	1849	833
400604	35	49
105371825	24	0
9043	9192	4126
654364	5205	1797
4830	1255	171
4831	4334	1761
54799	1884	200
51096	1547	1103
101927274	1	0
440446	0	0
105371828	7	0
56934	0	0
105371829	0	0
105371830	2	0
105371831	0	0
107984983	0	0
100506650	0	0
107984982	0	0
84643	0	0
107985001	0	0
10040	762	193
1353	1646	578
252983	1889	60
107985002	172	9
3131	190	752
23531	726	488
101927367	0	0
105371833	1	0
102724732	0	0
101927389	9	65
55273	180	3279
58488	563	339
162282	71	1
112268194	0	0
9241	20	277
339210	163	586
8526	853	858
246754	12	24
7706	3498	2938
100500827	65	40
8161	837	110
105371836	1	0
59342	7973	1530
376412	1	18
8165	3299	2053
101927510	14	9
124540	2691	543
101927557	40	7
107984993	354	115
101927539	81	25
101927581	2	0
51649	1190	337
404093	3391	5305
107985065	170	140
7716	2510	517
101929185	1688	301
6426	9660	1247
105371840	3	0
101927666	2	0
140735	3625	1905
26689	0	0
55545	1	0
124538	0	0
8288	17	39
54903	1000	262
105371841	12	0
4025	2	0
4353	22	40
9256	522	5117
100506779	348	235
406934	18	120
100616220	0	0
6827	670	69
54894	827	470
124535	9	0
9110	3293	1811
101927688	29	140
5414	209	873
56155	43	59
107985048	5	0
105371842	0	0
5889	332	61
105371843	4	1
22843	17	17
4591	1978	410
348235	924	59
768216	5	0
407027	0	0
55771	1980	56
55181	730	408
284161	292	95
388403	977	1099
100616204	17	10
101927728	0	0
105371845	0	0
105371847	1	0
79665	2040	271
1213	35834	4287
51651	528	69
81671	30905	1033
406991	31	41
51174	737	72
6198	4253	134
51136	515	20
653645	249	54
101927755	67	15
105371848	5	0
63897	1719	299
100616210	16	0
105371849	46	36
645638	94	24
653653	52	10
100996660	48	24
762	361	2608
84669	4624	952
677681	31	0
105371850	0	12
124773	8	163
10513	3654	875
388406	0	0
8493	878	2871
54828	3380	790
107984992	300	70
101927855	66	22
103689912	104	3859
6909	1144	31798
388407	34	461
9496	195	3800
342538	1	0
83990	1460	21
57508	3963	349
9969	14478	2014
440452	0	2
105371853	0	0
105371936	0	0
146779	0	0
105371854	0	0
339175	1076	190
112268200	2	0
112268201	58	341
11011	2853	1293
112268202	30	70
107985020	197	1590
9902	6532	45550
162333	83	7
105371855	62	0
101927877	0	0
693218	0	0
26115	14194	7997
105371857	111	5
105371856	636	108
107983996	233	58
1534	5736	4110
1636	1725	9201
81033	1	10
10238	11218	2063
51204	675	329
4215	2409	7771
107984984	113	27
101927898	71	37
80774	875	2717
729683	107	378
92335	1439	894
57003	6678	2491
11325	6014	864
117246	2099	1330
5705	2643	1161
107984986	68	14
6603	3900	5003
146771	15	0
1443	0	9
2689	0	0
107987248	0	0
1442	0	0
1444	0	0
112268204	0	0
2688	0	0
974	56	90
6329	5	40
105371858	1	8
400612	11	48
92340	169	1170
3384	205	1544
2081	3194	6127
105376843	56	21
692227	41	20
677842	49	17
55852	2755	2214
5175	4692	13458
284021	411	121
11232	626	136
1655	26595	7452
100616387	814	42
100616408	2421	1759
90799	3002	292
64750	3936	3893
109286553	1599	2940
101929240	398	224
146880	1595	4094
102464831	64	146
440456	2412	5566
100422961	170	273
105376844	165	42
105371860	14	2
374819	549	184
107985000	81	15
201283	461	154
10672	8469	2919
105371864	17	7
100507002	141	28
8787	56	396
105827617	0	3
8313	1374	5011
201134	700	198
105371867	89	8
350	3	5
5578	3129	1798
101928001	119	35
693219	0	0
27091	0	0
27092	70	2589
786	8	24
9931	6915	1015
101928021	87	113
5718	4677	791
26207	2524	6132
100500895	1	0
693131	1	0
101928045	300	38
25926	3283	53
100124536	7	0
2186	9605	2668
284018	662	277
7233	0	0
3838	6395	165
100499466	5084	2816
105371871	89	0
105371870	227	43
440461	31	31
51321	2724	1456
22901	1740	535
9120	367	70
5573	11593	5286
55062	2358	261
693220	53	54
54757	8263	6706
105371873	143	56
101928104	29	6
105371877	10	17
105371874	27	252
10351	464	2002
10350	544	556
104355297	36	4
23460	861	908
100847008	7	13
100616316	6	13
10349	543	220
100133319	35	15
23461	3689	162
105371878	0	0
105371879	0	0
5608	352	107
105371880	22	0
107985073	1	0
101928122	2	3
102723487	0	0
105371881	2	0
112267896	0	0
101928141	0	4
3773	11	0
105371882	1	0
400617	88	114
3759	841	414
105371884	0	0
101928165	1	0
107985015	0	0
102723505	0	0
102606463	2	11
102723517	0	0
400618	29	15
101928205	12	1
107987249	43	11
6662	4735	2008
146795	55	0
100499467	2523	135
400619	76	2
107985006	7	0
107985005	15	0
105371887	519	17
201266	2651	1926
6752	89	44
9382	1960	914
84923	1486	228
55028	1147	65
642843	134	89
23580	6007	10642
54549	2703	1412
101928251	12	13
107985091	0	0
100134391	15	6
283982	25	0
400620	0	3
107985081	3	0
105371888	2	0
